id,tyyppikoodi,tyyppikoodi_alaryhma,tyyppikoodi_paaryhma,sijainti_id,reitisto_id,kunta_nimi_fi,lisatieto_fi,reitti_id,tyyppi_nimi_fi,nimi_fi,omistaja,yllapitaja,reitti_nimi_fi,palvelupaikka,counter
527254,4402,4400,4000,616923,515856,Helsinki,Lentokentän ympäröivän ladun yhteydessä tattarisuolle suuntautuva latu.,585646,Latu,"Malmin lentokentän latu 5,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),969
527255,4402,4400,4000,616924,515857,Helsinki,,586380,Latu,"Mellunmäki-Mustavuori latu 1,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),971
527258,4401,4400,4000,616926,515858,Helsinki,,585252,Kuntorata,"Mustavuori-Talosaari kuntorata 5,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),972
527258,4401,4400,4000,616926,515858,Helsinki,,585252,Kuntorata,"Mustavuori-Talosaari kuntorata 5,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),972
527258,4401,4400,4000,616926,515858,Helsinki,,585252,Kuntorata,"Mustavuori-Talosaari kuntorata 5,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),972
527258,4401,4400,4000,616926,515858,Helsinki,,585252,Kuntorata,"Mustavuori-Talosaari kuntorata 5,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),972
527264,4402,4400,4000,616932,515864,Helsinki,,586906,Latu,Pirkkolan kuntoradan latu 3 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),976
527268,4405,4400,4000,616933,515865,Helsinki,,881850,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),977
527268,4405,4400,4000,616933,515865,Helsinki,,881850,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),977
527268,4405,4400,4000,616933,515865,Helsinki,,881850,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),977
527268,4405,4400,4000,616933,515865,Helsinki,,881850,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),977
527268,4405,4400,4000,616933,515865,Helsinki,,881850,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),977
527268,4405,4400,4000,616933,515865,Helsinki,,881850,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),977
527268,4405,4400,4000,616933,515865,Helsinki,,881850,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),977
527268,4405,4400,4000,616933,515865,Helsinki,,881850,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),977
527268,4405,4400,4000,616933,515865,Helsinki,,881850,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),977
527268,4405,4400,4000,616933,515865,Helsinki,,881850,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),977
527268,4405,4400,4000,616933,515865,Helsinki,,881850,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),977
527269,4405,4400,4000,616934,515866,Helsinki,,881847,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),988
527269,4405,4400,4000,616934,515866,Helsinki,,881847,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),988
527269,4405,4400,4000,616934,515866,Helsinki,,881847,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),988
527269,4405,4400,4000,616934,515866,Helsinki,,881847,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),988
527269,4405,4400,4000,616934,515866,Helsinki,,881847,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),988
527269,4405,4400,4000,616934,515866,Helsinki,,881847,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),988
527269,4405,4400,4000,616934,515866,Helsinki,,881847,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),988
527269,4405,4400,4000,616934,515866,Helsinki,,881847,Retkeilyreitti,"Salmen ulkoilualue / Ulkoilureitti 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),988
527271,4402,4400,4000,616935,515867,Helsinki,Ei valaistu,881845,Latu,"Salmen ulkoilualue / Latu 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),996
527271,4402,4400,4000,616935,515867,Helsinki,Ei valaistu,881845,Latu,"Salmen ulkoilualue / Latu 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),996
527271,4402,4400,4000,616935,515867,Helsinki,Ei valaistu,881845,Latu,"Salmen ulkoilualue / Latu 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),996
527271,4402,4400,4000,616935,515867,Helsinki,Ei valaistu,881845,Latu,"Salmen ulkoilualue / Latu 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),996
527271,4402,4400,4000,616935,515867,Helsinki,Ei valaistu,881845,Latu,"Salmen ulkoilualue / Latu 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),996
527271,4402,4400,4000,616935,515867,Helsinki,Ei valaistu,881845,Latu,"Salmen ulkoilualue / Latu 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),996
527271,4402,4400,4000,616935,515867,Helsinki,Ei valaistu,881845,Latu,"Salmen ulkoilualue / Latu 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),996
527271,4402,4400,4000,616935,515867,Helsinki,Ei valaistu,881845,Latu,"Salmen ulkoilualue / Latu 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),996
527271,4402,4400,4000,616935,515867,Helsinki,Ei valaistu,881845,Latu,"Salmen ulkoilualue / Latu 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),996
527271,4402,4400,4000,616935,515867,Helsinki,Ei valaistu,881845,Latu,"Salmen ulkoilualue / Latu 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),996
527271,4402,4400,4000,616935,515867,Helsinki,Ei valaistu,881845,Latu,"Salmen ulkoilualue / Latu 6,4 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),996
527272,4402,4400,4000,616936,515868,Helsinki,Ei valaistu,881841,Latu,"Salmen ulkoilualue / Latu 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1007
527272,4402,4400,4000,616936,515868,Helsinki,Ei valaistu,881841,Latu,"Salmen ulkoilualue / Latu 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1007
527272,4402,4400,4000,616936,515868,Helsinki,Ei valaistu,881841,Latu,"Salmen ulkoilualue / Latu 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1007
527272,4402,4400,4000,616936,515868,Helsinki,Ei valaistu,881841,Latu,"Salmen ulkoilualue / Latu 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1007
527272,4402,4400,4000,616936,515868,Helsinki,Ei valaistu,881841,Latu,"Salmen ulkoilualue / Latu 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1007
527272,4402,4400,4000,616936,515868,Helsinki,Ei valaistu,881841,Latu,"Salmen ulkoilualue / Latu 10,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1007
527279,4405,4400,4000,616942,515874,Helsinki,,881352,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 6,3 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1013
527279,4405,4400,4000,616942,515874,Helsinki,,881352,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 6,3 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1013
527279,4405,4400,4000,616942,515874,Helsinki,,881352,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 6,3 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1013
527279,4405,4400,4000,616942,515874,Helsinki,,881352,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 6,3 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1013
527279,4405,4400,4000,616942,515874,Helsinki,,881352,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 6,3 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1013
527279,4405,4400,4000,616942,515874,Helsinki,,881352,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 6,3 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1013
527281,4405,4400,4000,616944,515876,Helsinki,,881353,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 4,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1019
527281,4405,4400,4000,616944,515876,Helsinki,,881353,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 4,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1019
527281,4405,4400,4000,616944,515876,Helsinki,,881353,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 4,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1019
527281,4405,4400,4000,616944,515876,Helsinki,,881353,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 4,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1019
527281,4405,4400,4000,616944,515876,Helsinki,,881353,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 4,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1019
527281,4405,4400,4000,616944,515876,Helsinki,,881353,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 4,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1019
527281,4405,4400,4000,616944,515876,Helsinki,,881353,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 4,5 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1019
527282,4405,4400,4000,616945,515877,Helsinki,,881350,Retkeilyreitti,"Pirttimäen ulkoilualue / Ulkoilureitti 2,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1026
527285,4402,4400,4000,616946,515878,Helsinki,,587159,Latu,"Mustavuori-Vuosaarensilta latu 2,8 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1027
527285,4402,4400,4000,616946,515878,Helsinki,,587159,Latu,"Mustavuori-Vuosaarensilta latu 2,8 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1027
527285,4402,4400,4000,616946,515878,Helsinki,,587159,Latu,"Mustavuori-Vuosaarensilta latu 2,8 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1027
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527287,4404,4400,4000,616948,515880,Helsinki,,582468,Luontopolku,Luukkaan luontopolku,Kunta,Kunta / tekninen toimi,route_1,ulkotila (reitti),1030
527288,4402,4400,4000,616949,515881,Helsinki,Herttoniemen liikuntapuiston latu on lyhyin latu alueen reiteistä.,584164,Latu,Herttoniemen liikuntapuiston latu 1 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1044
527288,4402,4400,4000,616949,515881,Helsinki,Herttoniemen liikuntapuiston latu on lyhyin latu alueen reiteistä.,584164,Latu,Herttoniemen liikuntapuiston latu 1 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1044
527289,4402,4400,4000,616950,515882,Helsinki,Lähes viiden kilometrin latua Herttoniemen liikuntapuistossa ei ole valaistu.,584369,Latu,"Herttoniemen liikuntapuiston latu 4,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1046
527289,4402,4400,4000,616950,515882,Helsinki,Lähes viiden kilometrin latua Herttoniemen liikuntapuistossa ei ole valaistu.,584369,Latu,"Herttoniemen liikuntapuiston latu 4,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1046
527289,4402,4400,4000,616950,515882,Helsinki,Lähes viiden kilometrin latua Herttoniemen liikuntapuistossa ei ole valaistu.,584369,Latu,"Herttoniemen liikuntapuiston latu 4,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1046
527289,4402,4400,4000,616950,515882,Helsinki,Lähes viiden kilometrin latua Herttoniemen liikuntapuistossa ei ole valaistu.,584369,Latu,"Herttoniemen liikuntapuiston latu 4,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1046
527289,4402,4400,4000,616950,515882,Helsinki,Lähes viiden kilometrin latua Herttoniemen liikuntapuistossa ei ole valaistu.,584369,Latu,"Herttoniemen liikuntapuiston latu 4,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1046
527289,4402,4400,4000,616950,515882,Helsinki,Lähes viiden kilometrin latua Herttoniemen liikuntapuistossa ei ole valaistu.,584369,Latu,"Herttoniemen liikuntapuiston latu 4,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1046
527289,4402,4400,4000,616950,515882,Helsinki,Lähes viiden kilometrin latua Herttoniemen liikuntapuistossa ei ole valaistu.,584369,Latu,"Herttoniemen liikuntapuiston latu 4,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1046
527289,4402,4400,4000,616950,515882,Helsinki,Lähes viiden kilometrin latua Herttoniemen liikuntapuistossa ei ole valaistu.,584369,Latu,"Herttoniemen liikuntapuiston latu 4,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1046
527289,4402,4400,4000,616950,515882,Helsinki,Lähes viiden kilometrin latua Herttoniemen liikuntapuistossa ei ole valaistu.,584369,Latu,"Herttoniemen liikuntapuiston latu 4,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1046
527289,4402,4400,4000,616950,515882,Helsinki,Lähes viiden kilometrin latua Herttoniemen liikuntapuistossa ei ole valaistu.,584369,Latu,"Herttoniemen liikuntapuiston latu 4,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1046
527291,4402,4400,4000,616952,515884,Helsinki,Noin kolmen kilometrin liikuntapuiston latua ei valaistu.,583537,Latu,"Herttoniemen liikuntapuiston latu 3,2 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1056
527291,4402,4400,4000,616952,515884,Helsinki,Noin kolmen kilometrin liikuntapuiston latua ei valaistu.,583537,Latu,"Herttoniemen liikuntapuiston latu 3,2 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1056
527291,4402,4400,4000,616952,515884,Helsinki,Noin kolmen kilometrin liikuntapuiston latua ei valaistu.,583537,Latu,"Herttoniemen liikuntapuiston latu 3,2 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1056
527291,4402,4400,4000,616952,515884,Helsinki,Noin kolmen kilometrin liikuntapuiston latua ei valaistu.,583537,Latu,"Herttoniemen liikuntapuiston latu 3,2 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1056
527291,4402,4400,4000,616952,515884,Helsinki,Noin kolmen kilometrin liikuntapuiston latua ei valaistu.,583537,Latu,"Herttoniemen liikuntapuiston latu 3,2 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1056
527291,4402,4400,4000,616952,515884,Helsinki,Noin kolmen kilometrin liikuntapuiston latua ei valaistu.,583537,Latu,"Herttoniemen liikuntapuiston latu 3,2 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1056
527291,4402,4400,4000,616952,515884,Helsinki,Noin kolmen kilometrin liikuntapuiston latua ei valaistu.,583537,Latu,"Herttoniemen liikuntapuiston latu 3,2 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1056
527295,4402,4400,4000,616956,515888,Helsinki,Noin kahden kilometrin latu on osittain valaistu.,868737,Latu,"Herttoniemen liikuntapuiston latu 1,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1063
527295,4402,4400,4000,616956,515888,Helsinki,Noin kahden kilometrin latu on osittain valaistu.,868737,Latu,"Herttoniemen liikuntapuiston latu 1,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1063
527295,4402,4400,4000,616956,515888,Helsinki,Noin kahden kilometrin latu on osittain valaistu.,868737,Latu,"Herttoniemen liikuntapuiston latu 1,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1063
527295,4402,4400,4000,616956,515888,Helsinki,Noin kahden kilometrin latu on osittain valaistu.,868737,Latu,"Herttoniemen liikuntapuiston latu 1,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1063
527295,4402,4400,4000,616956,515888,Helsinki,Noin kahden kilometrin latu on osittain valaistu.,868737,Latu,"Herttoniemen liikuntapuiston latu 1,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1063
527295,4402,4400,4000,616956,515888,Helsinki,Noin kahden kilometrin latu on osittain valaistu.,868737,Latu,"Herttoniemen liikuntapuiston latu 1,7 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1063
527305,4401,4400,4000,616966,515898,Helsinki,,586135,Kuntorata,Paloheinän ulkoilualueen kuntorata 3 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1069
527305,4401,4400,4000,616966,515898,Helsinki,,586135,Kuntorata,Paloheinän ulkoilualueen kuntorata 3 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1069
527305,4401,4400,4000,616966,515898,Helsinki,,586135,Kuntorata,Paloheinän ulkoilualueen kuntorata 3 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1069
527305,4401,4400,4000,616966,515898,Helsinki,,586135,Kuntorata,Paloheinän ulkoilualueen kuntorata 3 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1069
527305,4401,4400,4000,616966,515898,Helsinki,,586135,Kuntorata,Paloheinän ulkoilualueen kuntorata 3 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1069
527305,4401,4400,4000,616966,515898,Helsinki,,586135,Kuntorata,Paloheinän ulkoilualueen kuntorata 3 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1069
527305,4401,4400,4000,616966,515898,Helsinki,,586135,Kuntorata,Paloheinän ulkoilualueen kuntorata 3 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1069
527305,4401,4400,4000,616966,515898,Helsinki,,586135,Kuntorata,Paloheinän ulkoilualueen kuntorata 3 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1069
527305,4401,4400,4000,616966,515898,Helsinki,,586135,Kuntorata,Paloheinän ulkoilualueen kuntorata 3 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1069
527305,4401,4400,4000,616966,515898,Helsinki,,586135,Kuntorata,Paloheinän ulkoilualueen kuntorata 3 km,Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1069
527312,4401,4400,4000,616973,515904,Helsinki,,585056,Kuntorata,"Paloheinän ulkoilualueen kuntorata 5,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1079
527312,4401,4400,4000,616973,515904,Helsinki,,585056,Kuntorata,"Paloheinän ulkoilualueen kuntorata 5,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1079
527312,4401,4400,4000,616973,515904,Helsinki,,585056,Kuntorata,"Paloheinän ulkoilualueen kuntorata 5,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1079
527312,4401,4400,4000,616973,515904,Helsinki,,585056,Kuntorata,"Paloheinän ulkoilualueen kuntorata 5,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1079
527312,4401,4400,4000,616973,515904,Helsinki,,585056,Kuntorata,"Paloheinän ulkoilualueen kuntorata 5,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1079
527312,4401,4400,4000,616973,515904,Helsinki,,585056,Kuntorata,"Paloheinän ulkoilualueen kuntorata 5,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1079
527312,4401,4400,4000,616973,515904,Helsinki,,585056,Kuntorata,"Paloheinän ulkoilualueen kuntorata 5,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1079
527312,4401,4400,4000,616973,515904,Helsinki,,585056,Kuntorata,"Paloheinän ulkoilualueen kuntorata 5,9 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1079
527317,4401,4400,4000,616977,515905,Helsinki,,585856,Kuntorata,"Paloheinän ulkoilualueen kuntorata 7,2 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1087
527317,4401,4400,4000,616977,515905,Helsinki,,585856,Kuntorata,"Paloheinän ulkoilualueen kuntorata 7,2 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1087
527317,4401,4400,4000,616977,515905,Helsinki,,585856,Kuntorata,"Paloheinän ulkoilualueen kuntorata 7,2 km",Kunta,Kunta / liikuntatoimi,route_1,ulkotila (reitti),1087
